src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packets_per_second,bytes_per_second,avg_packet_size,min_packet_size,max_packet_size,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.1.1,10.0.2.2,0,0,1,6.2419,275,24200,44.06,3877.02,88.0,44,126,0.022781,0.008585,0.005061,0.065985,0,0,0,0,0,ddos
10.0.1.1,10.0.1.2,44110,6379,6,19.373,42,62202,2.17,3210.75,1481.0,850,1816,0.472513,0.075167,0.116114,0.942483,1,35,0,0,0,normal
10.0.2.3,10.0.1.1,64959,8080,6,10.0369,69,56994,6.87,5678.45,826.0,285,1456,0.147601,0.035656,0.035165,0.359988,2,47,0,0,0,normal
10.0.2.1,10.0.2.4,59095,459,6,0.443,2,120,4.51,270.88,60.0,26,117,0.443008,0.169281,0.18428,1.132695,2,0,0,1,0,portscan
10.0.1.3,10.0.2.1,59405,22,6,19.8738,24,22872,1.21,1150.86,953.0,625,1172,0.864077,0.368463,0.08921,1.327531,3,17,0,0,0,normal
10.0.2.1,10.0.1.4,0,0,1,0.3571,3,336,8.4,940.88,112.0,67,170,0.178556,0.043376,0.083918,0.430176,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,33858,3306,6,15.3213,59,44250,3.85,2888.14,750.0,541,1018,0.26416,0.115493,0.119277,0.598398,1,18,0,0,0,normal
10.0.1.2,10.0.2.4,51514,161,17,0.8706,3,1014,3.45,1164.76,338.0,126,626,0.435284,0.124741,0.172041,0.885388,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,54501,22,6,9.5423,12,2040,1.26,213.78,170.0,105,277,0.867485,0.165157,0.381264,1.315542,13,7,5,11,0,bruteforce
10.0.2.4,10.0.2.2,0,0,1,0.924,5,535,5.41,579.03,107.0,58,192,0.230991,0.086555,0.035461,0.691635,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,36636,8080,6,17.6723,846,50760,47.87,2872.29,60.0,33,116,0.020914,0.003475,0.003175,0.04585,846,0,0,0,0,ddos
10.0.2.2,10.0.2.4,42078,443,6,2.1691,23,29509,10.6,13604.27,1283.0,388,2229,0.098595,0.010337,0.016009,0.166815,2,8,0,0,0,normal
10.0.1.1,10.0.2.3,0,0,1,0.4188,5,455,11.94,1086.47,91.0,37,173,0.104697,0.015542,0.044652,0.159386,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,61546,396,6,0.2373,2,120,8.43,505.72,60.0,18,115,0.237285,0.107891,0.080727,0.363905,2,0,0,1,0,portscan
10.0.1.4,10.0.1.3,0,0,1,0.1373,2,220,14.57,1602.76,110.0,52,215,0.137264,0.068402,0.015469,0.295615,0,0,0,0,0,normal
10.0.1.1,10.0.1.3,48801,5432,6,9.5757,5,6650,0.52,694.47,1330.0,888,2049,2.393921,0.911176,1.137572,4.014661,2,3,0,0,0,normal
10.0.1.3,10.0.1.1,52110,27017,6,11.7843,95,107730,8.06,9141.81,1134.0,446,1617,0.125365,0.055076,0.037856,0.218656,1,57,0,0,0,normal
10.0.1.3,10.0.2.4,39923,217,6,0.175,3,180,17.15,1028.81,60.0,21,116,0.08748,0.01272,0.015022,0.208004,3,0,0,3,0,portscan
10.0.2.2,10.0.1.3,36655,6379,6,19.3044,25,6975,1.3,361.32,279.0,166,515,0.804351,0.170011,0.252194,2.365431,3,16,0,0,0,normal
10.0.2.2,10.0.1.1,63578,513,6,0.4837,2,120,4.13,248.08,60.0,38,115,0.483714,0.231057,0.102253,0.923116,2,0,0,0,0,portscan
10.0.2.3,10.0.1.3,0,0,1,1.7025,4,304,2.35,178.56,76.0,42,110,0.5675,0.089797,0.084865,1.19193,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,29424,40413,17,59.5143,586,593032,9.85,9964.52,1012.0,730,1754,0.101734,0.026596,0.03433,0.203245,0,0,0,0,0,ddos
10.0.1.4,10.0.1.3,38273,27017,6,8.7763,21,21924,2.39,2498.1,1044.0,557,1995,0.438813,0.095931,0.206797,1.107208,3,18,0,0,0,normal
10.0.1.4,10.0.1.1,47779,22,6,26.5833,83,70965,3.12,2669.53,855.0,597,1342,0.324187,0.116804,0.042742,0.949722,1,49,0,0,0,normal
10.0.1.1,10.0.2.2,52074,443,6,3.9665,31,5704,7.82,1438.04,184.0,123,339,0.132217,0.048224,0.054995,0.329515,1,13,0,0,0,normal
10.0.2.2,10.0.1.1,44652,22,6,8.3556,10,3780,1.2,452.39,378.0,229,484,0.928398,0.138047,0.195831,2.055851,11,7,0,11,0,bruteforce
10.0.1.2,10.0.1.3,60129,514,17,1.1645,4,1168,3.43,1002.99,292.0,101,554,0.388172,0.059956,0.070664,0.934121,0,0,0,0,0,normal
10.0.1.4,10.0.1.2,0,0,1,0.196,3,210,15.3,1071.28,70.0,37,114,0.098013,0.029204,0.044394,0.243209,0,0,0,0,0,normal
10.0.2.1,10.0.2.4,36429,161,17,4.8519,15,1440,3.09,296.79,96.0,33,176,0.346564,0.101266,0.070377,0.636509,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,37080,3,6,0.3309,3,180,9.07,543.97,60.0,19,108,0.165451,0.027139,0.054064,0.274558,3,0,0,3,0,portscan
10.0.1.3,10.0.2.1,44994,8080,6,9.2592,88,48752,9.5,5265.24,554.0,238,687,0.106428,0.041563,0.045002,0.220003,3,32,0,0,0,normal
10.0.2.3,10.0.1.2,54132,8080,6,9.5458,74,56536,7.75,5922.58,764.0,544,1189,0.130765,0.041075,0.051105,0.347119,2,15,0,0,0,normal
10.0.1.4,10.0.1.2,50587,8080,6,12.8682,65,95095,5.05,7389.9,1463.0,644,2721,0.201066,0.097075,0.042114,0.54124,2,27,0,0,0,normal
10.0.2.4,10.0.1.2,48484,80,6,9.1138,30,23670,3.29,2597.17,789.0,562,1436,0.314268,0.093321,0.137735,0.633446,2,7,0,0,0,normal
10.0.2.1,10.0.1.1,33210,161,17,2.5256,6,1920,2.38,760.21,320.0,211,525,0.505123,0.206304,0.066931,1.368187,0,0,0,0,0,normal
10.0.1.4,10.0.1.3,0,0,1,1.8347,5,370,2.73,201.67,74.0,55,134,0.45867,0.213553,0.189607,0.879686,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,60330,80,6,31.3416,332,19920,10.59,635.58,60.0,28,78,0.094688,0.035633,0.02656,0.273213,332,0,0,0,0,ddos
10.0.1.4,10.0.1.1,47691,53,17,1.5639,7,2646,4.48,1691.9,378.0,229,581,0.260653,0.077686,0.119561,0.734988,0,0,0,0,0,normal
10.0.1.1,10.0.1.4,65060,27017,6,3.9284,22,19030,5.6,4844.2,865.0,359,1460,0.187067,0.070944,0.022593,0.287399,3,10,0,0,0,normal
10.0.1.3,10.0.1.1,0,0,1,0.1691,4,452,23.65,2672.42,113.0,52,219,0.056378,0.02128,0.016826,0.155946,0,0,0,0,0,normal
10.0.2.3,10.0.2.1,0,0,1,0.4511,2,136,4.43,301.51,68.0,27,120,0.451065,0.130462,0.046805,1.110996,0,0,0,0,0,normal
10.0.1.4,10.0.2.1,63647,27017,6,16.8923,51,59619,3.02,3529.36,1169.0,584,1466,0.337846,0.130591,0.06823,0.510268,2,10,0,0,0,normal
10.0.2.2,10.0.1.3,47277,3389,6,7.8775,41,10168,5.2,1290.77,248.0,132,460,0.196937,0.049015,0.041658,0.420225,16,1,1,15,0,bruteforce
10.0.1.2,10.0.2.3,35048,3389,6,3.2296,16,4128,4.95,1278.19,258.0,114,473,0.215304,0.03498,0.037986,0.465632,19,3,0,5,0,bruteforce
10.0.2.1,10.0.2.4,64807,443,6,11.9116,6,1440,0.5,120.89,240.0,114,394,2.38232,0.799719,1.165529,5.642304,2,2,0,0,0,normal
10.0.2.3,10.0.1.3,56227,80,6,14.2845,26,20696,1.82,1448.85,796.0,445,1360,0.571379,0.12338,0.156167,0.906204,3,22,0,0,0,normal
10.0.2.1,10.0.1.2,64478,5432,6,23.6819,92,109572,3.88,4626.83,1191.0,814,1968,0.260241,0.119483,0.115466,0.460522,3,45,0,0,0,normal
10.0.1.4,10.0.2.1,0,0,1,20.4939,500,57500,24.4,2805.72,115.0,36,193,0.04107,0.016714,0.018791,0.071358,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,3235,80,6,45.1654,619,37140,13.71,822.31,60.0,19,106,0.073083,0.016164,0.026111,0.150967,619,0,0,0,0,ddos
10.0.2.4,10.0.1.2,42858,80,6,5.3427,12,16164,2.25,3025.44,1347.0,847,1988,0.4857,0.164836,0.225271,1.189261,3,12,0,0,0,normal
10.0.1.4,10.0.2.4,0,0,1,7.2729,475,31825,65.31,4375.83,67.0,43,105,0.015344,0.002815,0.004587,0.044436,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,0,0,1,16.4886,144,12240,8.73,742.33,85.0,65,109,0.115305,0.01268,0.016443,0.309204,0,0,0,0,0,ddos
10.0.1.3,10.0.2.1,63392,8080,6,1.5025,38,33174,25.29,22078.67,873.0,296,1441,0.040609,0.007594,0.017192,0.111746,3,30,0,0,0,normal
10.0.1.1,10.0.2.4,0,0,1,0.8053,1,125,1.24,155.23,125.0,57,239,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.1,10.0.2.3,58341,27017,6,20.3625,73,7300,3.59,358.5,100.0,44,169,0.282812,0.116846,0.055721,0.440884,1,9,0,0,0,normal
10.0.1.1,10.0.2.1,59372,443,6,36.5595,639,38340,17.48,1048.7,60.0,29,95,0.057303,0.013463,0.008991,0.150376,639,0,0,0,0,ddos
10.0.1.4,10.0.2.2,59930,443,6,35.9254,661,39660,18.4,1103.96,60.0,44,116,0.054432,0.006768,0.019399,0.095909,661,0,0,0,0,ddos
10.0.2.2,10.0.1.3,41734,443,6,10.2207,62,68758,6.07,6727.32,1109.0,613,1633,0.167553,0.032452,0.041695,0.392774,1,9,0,0,0,normal
10.0.1.4,10.0.1.3,36644,8080,6,2.5489,25,20650,9.81,8101.38,826.0,525,1177,0.106206,0.040747,0.016338,0.254968,2,21,0,0,0,normal
10.0.2.3,10.0.1.1,60284,3389,6,5.0869,15,6195,2.95,1217.84,413.0,288,545,0.363349,0.11435,0.176411,0.997104,17,10,4,7,0,bruteforce
10.0.2.4,10.0.1.3,39531,5432,6,19.9776,65,66950,3.25,3351.26,1030.0,411,1731,0.312149,0.100211,0.153812,0.820751,1,26,0,0,0,normal
10.0.2.3,10.0.2.4,47350,8080,6,9.6212,9,8820,0.94,916.73,980.0,441,1410,1.202645,0.120705,0.535705,3.185223,1,3,0,0,0,normal
10.0.1.1,10.0.2.1,64389,27017,6,15.9501,13,15158,0.82,950.34,1166.0,435,1828,1.329175,0.300486,0.509583,3.409591,2,9,0,0,0,normal
10.0.1.4,10.0.2.1,36142,23,6,2.9033,38,18430,13.09,6347.92,485.0,384,742,0.078468,0.009729,0.026113,0.172755,15,3,1,8,0,bruteforce
10.0.2.1,10.0.2.4,61201,203,6,0.3533,2,120,5.66,339.69,60.0,39,113,0.353264,0.046159,0.049136,0.558981,2,0,0,0,0,portscan
10.0.2.3,10.0.2.1,39045,80,6,3.353,70,75460,20.88,22505.0,1078.0,517,1512,0.048595,0.024202,0.015219,0.127025,3,67,0,0,0,normal
10.0.2.1,10.0.1.3,0,0,1,0.3793,3,228,7.91,601.06,76.0,50,140,0.189667,0.023557,0.09205,0.517505,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,0,0,1,7.5246,282,31302,37.48,4159.93,111.0,71,135,0.026778,0.008506,0.003521,0.043935,0,0,0,0,0,ddos
10.0.1.3,10.0.1.4,52559,53,17,3.4834,15,5100,4.31,1464.09,340.0,237,590,0.248813,0.054987,0.045546,0.489537,0,0,0,0,0,normal
10.0.2.2,10.0.2.1,62746,6379,6,1.0115,8,6872,7.91,6793.69,859.0,412,1166,0.144504,0.035463,0.058499,0.341512,2,8,0,0,0,normal
10.0.1.4,10.0.1.1,65526,22,6,5.7512,40,7520,6.96,1307.56,188.0,108,302,0.147466,0.0289,0.030634,0.295785,9,6,4,7,0,bruteforce
10.0.1.4,10.0.1.2,44497,3306,6,26.2157,16,14832,0.61,565.77,927.0,717,1495,1.747711,0.348399,0.465027,4.981108,1,4,0,0,0,normal
10.0.1.3,10.0.1.2,41177,22,6,9.5176,54,8856,5.67,930.49,164.0,122,217,0.179578,0.078837,0.05157,0.414414,1,2,0,0,0,normal
10.0.2.3,10.0.1.4,61114,27017,6,10.5644,72,102744,6.82,9725.5,1427.0,530,2621,0.148794,0.060229,0.03909,0.238983,2,13,0,0,0,normal
10.0.1.3,10.0.1.4,45522,8080,6,25.3649,62,45322,2.44,1786.8,731.0,404,1158,0.415817,0.125783,0.174766,0.893022,2,27,0,0,0,normal
10.0.1.1,10.0.2.4,0,0,1,16.9113,345,32775,20.4,1938.05,95.0,30,182,0.049161,0.00797,0.02455,0.132041,0,0,0,0,0,ddos
10.0.1.3,10.0.2.2,41467,80,6,4.7924,90,120870,18.78,25221.41,1343.0,504,1961,0.053847,0.023199,0.026502,0.139128,2,17,0,0,0,normal
10.0.2.2,10.0.1.2,55965,22,6,24.8968,65,44135,2.61,1772.72,679.0,384,1314,0.389013,0.147217,0.15757,0.834892,1,36,0,0,0,normal
10.0.1.3,10.0.2.2,58544,657,6,0.1182,2,120,16.93,1015.57,60.0,38,93,0.11816,0.035618,0.039219,0.333378,2,0,0,2,0,portscan
10.0.2.4,10.0.1.1,51813,27017,6,29.3346,86,18232,2.93,621.52,212.0,65,394,0.345113,0.038927,0.134319,0.835148,3,64,0,0,0,normal
10.0.2.4,10.0.2.2,44636,3306,6,19.3838,7,4130,0.36,213.07,590.0,301,1002,3.230625,0.7268,0.806412,6.510979,1,1,0,0,0,normal
10.0.1.3,10.0.2.2,61095,286,6,0.1853,3,180,16.19,971.51,60.0,34,80,0.092639,0.043177,0.029563,0.225358,3,0,0,0,0,portscan
10.0.1.3,10.0.1.2,64800,6379,6,24.5438,73,96944,2.97,3949.84,1328.0,504,1613,0.340886,0.087625,0.164624,0.86032,1,33,0,0,0,normal
10.0.1.1,10.0.2.2,45463,22,6,23.4113,949,56940,40.54,2432.16,60.0,33,90,0.024695,0.009386,0.00724,0.044403,949,0,0,0,0,ddos
10.0.1.2,10.0.1.1,55381,53,17,2.8656,16,4256,5.58,1485.22,266.0,134,452,0.191038,0.019272,0.056219,0.413078,0,0,0,0,0,normal
10.0.2.2,10.0.1.1,47183,22,6,23.6946,71,16969,3.0,716.15,239.0,177,413,0.338495,0.107381,0.088471,0.685148,1,54,0,0,0,normal
10.0.1.3,10.0.1.4,63350,514,17,0.8503,13,5343,15.29,6283.9,411.0,312,779,0.070856,0.021557,0.020875,0.139103,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,48421,8080,6,7.0577,77,15554,10.91,2203.82,202.0,109,274,0.092865,0.033838,0.028509,0.272004,2,29,0,0,0,normal
10.0.2.4,10.0.1.2,44416,22,6,21.2287,28,16688,1.32,786.1,596.0,296,1172,0.786249,0.106962,0.362248,1.516852,2,2,0,0,0,normal
10.0.1.1,10.0.1.3,60324,123,17,4.7122,10,3050,2.12,647.26,305.0,225,367,0.523574,0.190742,0.169033,1.51012,0,0,0,0,0,normal
10.0.1.4,10.0.2.2,28188,53690,17,16.4258,831,865902,50.59,52715.85,1042.0,507,1676,0.01979,0.004199,0.002168,0.032878,0,0,0,0,0,ddos
10.0.2.4,10.0.2.2,57186,123,17,2.5081,9,2205,3.59,879.14,245.0,150,401,0.313516,0.118525,0.082704,0.792201,0,0,0,0,0,normal
10.0.1.3,10.0.1.1,37051,443,6,29.4722,36,46548,1.22,1579.39,1293.0,497,2378,0.842062,0.354567,0.377642,2.382642,3,16,0,0,0,normal
10.0.1.3,10.0.2.4,14729,80,6,33.6971,905,54300,26.86,1611.41,60.0,22,87,0.037276,0.00765,0.012985,0.070424,905,0,0,0,0,ddos
10.0.1.4,10.0.2.2,53192,5432,6,7.7229,40,8640,5.18,1118.76,216.0,81,323,0.198022,0.027932,0.039991,0.371646,2,18,0,0,0,normal
10.0.1.2,10.0.2.2,0,0,1,10.8806,385,29645,35.38,2724.57,77.0,45,148,0.028335,0.006698,0.009284,0.047757,0,0,0,0,0,ddos
10.0.2.1,10.0.2.3,59904,360,6,0.4549,3,180,6.59,395.69,60.0,45,99,0.227448,0.045404,0.052845,0.588338,3,0,0,1,0,portscan
10.0.2.2,10.0.1.1,0,0,1,0.4869,2,196,4.11,402.57,98.0,68,163,0.486872,0.179905,0.108134,1.314989,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,46093,200,6,0.4634,2,120,4.32,258.97,60.0,38,82,0.463371,0.157062,0.168019,0.979167,2,0,0,1,0,portscan
10.0.1.3,10.0.2.3,62404,3389,6,5.8562,29,13224,4.95,2258.12,456.0,235,757,0.20915,0.083211,0.098353,0.515274,15,3,0,10,0,bruteforce
10.0.1.4,10.0.2.4,8497,27034,17,12.956,1655,2017445,127.74,155715.24,1219.0,385,2279,0.007833,0.002519,0.002737,0.023427,0,0,0,0,0,ddos
10.0.2.3,10.0.1.4,48079,6379,6,29.1726,88,85536,3.02,2932.06,972.0,593,1631,0.335318,0.150317,0.165896,0.51998,1,73,0,0,0,normal
10.0.2.4,10.0.1.2,0,0,1,1.9417,3,249,1.55,128.24,83.0,53,152,0.970861,0.180909,0.358307,1.948723,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,49003,21,6,7.9758,30,6510,3.76,816.22,217.0,141,331,0.275028,0.028692,0.123114,0.524925,14,0,0,13,0,bruteforce
10.0.1.1,10.0.2.3,45067,23,6,9.092,28,11956,3.08,1315.01,427.0,145,608,0.336739,0.068515,0.099652,0.975102,7,8,5,9,0,bruteforce
10.0.1.3,10.0.2.1,58707,22,6,6.2317,40,6600,6.42,1059.1,165.0,86,272,0.159788,0.076198,0.022654,0.344953,12,2,2,6,0,bruteforce
10.0.1.2,10.0.1.3,44024,21,6,7.6079,15,2130,1.97,279.97,142.0,65,172,0.543422,0.067044,0.086273,0.983124,10,5,5,5,0,bruteforce
10.0.1.4,10.0.2.1,34187,5432,6,9.1704,99,137907,10.8,15038.34,1393.0,808,2672,0.093575,0.036306,0.009734,0.162589,1,24,0,0,0,normal
10.0.1.2,10.0.1.1,37419,443,6,6.2246,83,43575,13.33,7000.4,525.0,334,820,0.07591,0.015014,0.023042,0.122585,1,20,0,0,0,normal
10.0.1.4,10.0.2.1,0,0,1,0.5944,3,195,5.05,328.04,65.0,50,87,0.297216,0.081149,0.136268,0.663988,0,0,0,0,0,normal
10.0.2.1,10.0.2.2,55360,6379,6,16.3887,20,8880,1.22,541.84,444.0,171,547,0.862564,0.429871,0.157083,1.424566,1,19,0,0,0,normal
10.0.1.2,10.0.2.2,65413,379,6,0.4787,3,180,6.27,376.01,60.0,38,87,0.239356,0.031926,0.040772,0.625819,3,0,0,2,0,portscan
10.0.2.3,10.0.1.2,37907,123,17,3.1302,19,4104,6.07,1311.11,216.0,128,380,0.173898,0.037602,0.061714,0.515992,0,0,0,0,0,normal
10.0.1.4,10.0.1.3,0,0,1,1.4842,2,134,1.35,90.28,67.0,49,119,1.48423,0.479241,0.314093,3.054044,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,0,0,1,1.6971,5,520,2.95,306.41,104.0,77,131,0.424269,0.185284,0.176984,0.78017,0,0,0,0,0,normal
10.0.2.2,10.0.2.4,41696,80,6,4.5642,63,67914,13.8,14879.82,1078.0,844,1707,0.073616,0.019207,0.022955,0.158603,2,8,0,0,0,normal
10.0.1.1,10.0.2.1,39096,443,6,43.961,509,30540,11.58,694.71,60.0,20,98,0.086537,0.020163,0.025396,0.156579,509,0,0,0,0,ddos
10.0.1.2,10.0.2.4,57809,161,17,0.1569,15,3570,95.63,22760.33,238.0,179,328,0.011204,0.001643,0.001667,0.027585,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,58544,30531,17,32.5001,1890,1820070,58.15,56002.06,963.0,596,1560,0.017205,0.003411,0.006664,0.038849,0,0,0,0,0,ddos
10.0.2.2,10.0.2.3,61533,53,17,2.1195,8,3184,3.77,1502.27,398.0,288,739,0.30278,0.082942,0.062484,0.826362,0,0,0,0,0,normal
10.0.1.2,10.0.2.2,34885,9,6,0.4958,1,60,2.02,121.03,60.0,41,99,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.4,10.0.2.2,64393,8080,6,51.1341,323,19380,6.32,379.0,60.0,33,109,0.158802,0.064205,0.041244,0.341796,323,0,0,0,0,ddos
10.0.1.3,10.0.2.2,18339,443,6,28.6789,797,47820,27.79,1667.43,60.0,24,101,0.036029,0.016429,0.012574,0.106573,797,0,0,0,0,ddos
10.0.1.4,10.0.1.3,34071,235,6,0.1121,3,180,26.76,1605.85,60.0,28,75,0.056045,0.018443,0.01582,0.165018,3,0,0,0,0,portscan
10.0.2.1,10.0.1.2,53796,5432,6,17.776,91,120666,5.12,6788.14,1326.0,554,2494,0.197511,0.094458,0.083171,0.585566,3,67,0,0,0,normal
10.0.2.3,10.0.2.4,61076,6379,6,23.2709,45,56880,1.93,2444.26,1264.0,442,1681,0.528883,0.249632,0.16341,1.175983,2,11,0,0,0,normal
10.0.1.3,10.0.2.4,31350,22,6,28.1239,294,17640,10.45,627.22,60.0,29,106,0.095986,0.039258,0.032933,0.176861,294,0,0,0,0,ddos
10.0.1.1,10.0.2.4,60128,3306,6,8.7893,81,14175,9.22,1612.76,175.0,107,259,0.109866,0.044912,0.023053,0.18434,2,70,0,0,0,normal
10.0.1.2,10.0.2.2,20965,22,6,5.7964,895,53700,154.41,9264.4,60.0,25,96,0.006484,0.002117,0.0014,0.012511,895,0,0,0,0,ddos
10.0.2.3,10.0.2.4,48837,3306,6,9.5449,78,110994,8.17,11628.66,1423.0,1077,1776,0.123959,0.029177,0.057895,0.311207,3,53,0,0,0,normal
10.0.1.2,10.0.1.4,0,0,1,0.8361,3,309,3.59,369.59,103.0,34,146,0.418029,0.198774,0.09681,0.673259,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,59841,22,6,1.7531,17,6613,9.7,3772.1,389.0,265,493,0.109571,0.043553,0.016941,0.282435,14,7,5,9,0,bruteforce
10.0.2.4,10.0.2.1,61495,22,6,4.6257,5,7345,1.08,1587.86,1469.0,556,2654,1.156428,0.370326,0.369656,3.371282,1,2,0,0,0,normal
10.0.1.4,10.0.2.3,41163,514,17,1.6607,9,2628,5.42,1582.5,292.0,124,374,0.207582,0.076206,0.062997,0.597155,0,0,0,0,0,normal
10.0.1.2,10.0.2.2,24741,26136,17,59.5545,1462,1992706,24.55,33460.22,1363.0,514,2539,0.040763,0.010017,0.010653,0.0716,0,0,0,0,0,ddos
10.0.2.4,10.0.1.4,46555,80,6,25.6757,43,16684,1.67,649.8,388.0,230,469,0.611326,0.22511,0.184456,0.93762,3,31,0,0,0,normal
10.0.2.2,10.0.1.4,44702,27017,6,22.4914,49,57232,2.18,2544.62,1168.0,380,2025,0.46857,0.047561,0.101647,0.717365,1,47,0,0,0,normal
10.0.2.4,10.0.2.2,0,0,1,0.9524,1,86,1.05,90.3,86.0,34,110,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.2,10.0.1.3,62329,5432,6,27.9993,36,6084,1.29,217.29,169.0,83,213,0.79998,0.205059,0.177202,1.923098,1,9,0,0,0,normal
10.0.1.1,10.0.1.3,33281,6379,6,12.1388,58,14210,4.78,1170.63,245.0,100,400,0.212961,0.077406,0.083918,0.329652,2,34,0,0,0,normal
10.0.1.2,10.0.2.3,54131,486,6,0.369,3,180,8.13,487.74,60.0,23,103,0.184524,0.037116,0.087525,0.403355,3,0,0,1,0,portscan
10.0.1.1,10.0.2.3,54075,8080,6,10.5154,476,28560,45.27,2716.02,60.0,18,90,0.022138,0.009673,0.004646,0.059399,476,0,0,0,0,ddos
10.0.2.2,10.0.1.4,41906,22,6,8.2884,26,4524,3.14,545.82,174.0,89,262,0.331536,0.058305,0.034066,0.659548,9,9,3,9,0,bruteforce
10.0.1.4,10.0.2.3,0,0,1,14.6377,362,32218,24.73,2201.02,89.0,34,116,0.040548,0.004996,0.011498,0.076293,0,0,0,0,0,ddos
10.0.2.4,10.0.1.2,47482,5432,6,14.97,98,94276,6.55,6297.66,962.0,673,1560,0.15433,0.02277,0.020256,0.407606,3,57,0,0,0,normal
10.0.1.1,10.0.2.3,54648,5432,6,11.3182,60,17100,5.3,1510.84,285.0,140,427,0.191834,0.070262,0.025778,0.383949,2,29,0,0,0,normal
10.0.1.4,10.0.2.3,0,0,1,1.1198,4,432,3.57,385.8,108.0,32,158,0.373253,0.090751,0.069894,1.087937,0,0,0,0,0,normal
10.0.2.4,10.0.2.2,43145,161,17,3.3059,6,1926,1.81,582.6,321.0,127,415,0.661179,0.266764,0.24205,1.666988,0,0,0,0,0,normal
10.0.1.4,10.0.1.1,38006,5432,6,29.4281,15,16320,0.51,554.57,1088.0,826,1787,2.102006,0.477599,0.419588,3.24553,1,5,0,0,0,normal
10.0.2.3,10.0.2.4,37819,8080,6,14.9471,88,76384,5.89,5110.27,868.0,608,1252,0.171806,0.060872,0.078426,0.381321,3,73,0,0,0,normal
10.0.2.1,10.0.2.3,0,0,1,1.0511,3,348,2.85,331.1,116.0,81,222,0.525528,0.205802,0.085997,1.290863,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,39905,123,17,0.3118,11,1012,35.28,3245.38,92.0,46,164,0.031183,0.004028,0.008827,0.047989,0,0,0,0,0,normal
10.0.1.4,10.0.2.2,11679,8080,6,24.5343,826,49560,33.67,2020.03,60.0,43,105,0.029739,0.006226,0.005707,0.048737,826,0,0,0,0,ddos
10.0.1.2,10.0.2.3,9477,22,6,34.3093,383,22980,11.16,669.79,60.0,46,86,0.089815,0.037401,0.034348,0.177687,383,0,0,0,0,ddos
10.0.2.3,10.0.1.2,57762,920,6,0.0564,3,180,53.17,3190.16,60.0,22,101,0.028212,0.007207,0.011456,0.044058,3,0,0,2,0,portscan
10.0.1.2,10.0.2.3,35641,23,6,1.9262,40,7960,20.77,4132.57,199.0,132,359,0.049389,0.015049,0.013387,0.09553,8,3,4,10,0,bruteforce
10.0.1.2,10.0.1.4,35491,8080,6,27.4453,14,4550,0.51,165.78,325.0,229,629,2.111176,0.339899,0.784547,5.165938,1,12,0,0,0,normal
10.0.2.1,10.0.1.1,39468,3389,6,7.5105,23,10718,3.06,1427.06,466.0,351,676,0.341389,0.066712,0.150874,0.551955,12,2,2,13,0,bruteforce
10.0.1.2,10.0.2.4,37536,1018,6,0.1526,2,120,13.11,786.35,60.0,25,106,0.152604,0.027346,0.04137,0.428557,2,0,0,1,0,portscan
10.0.2.3,10.0.1.3,64422,53,17,0.5931,15,5655,25.29,9534.03,377.0,274,600,0.042367,0.014895,0.004279,0.089329,0,0,0,0,0,normal
10.0.2.1,10.0.2.4,61504,331,6,0.3245,2,120,6.16,369.81,60.0,18,96,0.324487,0.055626,0.113403,0.624327,2,0,0,0,0,portscan
10.0.2.4,10.0.2.2,49491,123,17,1.263,16,7824,12.67,6194.83,489.0,346,757,0.084199,0.010868,0.041553,0.204998,0,0,0,0,0,normal
10.0.1.3,10.0.1.2,56310,443,6,22.183,86,63554,3.88,2864.98,739.0,232,970,0.260977,0.115564,0.038531,0.650485,3,65,0,0,0,normal
10.0.1.1,10.0.2.1,46292,357,6,0.369,1,60,2.71,162.58,60.0,20,104,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.4,10.0.1.2,0,0,1,1.5724,4,288,2.54,183.16,72.0,37,110,0.524145,0.246584,0.064345,1.105363,0,0,0,0,0,normal
10.0.1.2,10.0.2.1,33812,514,17,1.7604,7,2527,3.98,1435.43,361.0,260,589,0.293407,0.076386,0.118121,0.538908,0,0,0,0,0,normal
